library,source_file,test_class,stage,category,message
com.squareup.retrofit2:converter-gson:3.0.0,retrofit2\converter\gson\GsonResponseBodyConverter.java,GsonResponseBodyConverterTest,compile,cannot_find_symbol,"nverter/gson/GsonResponseBodyConverterTest.java:[60,23] cannot find symbol [ERROR] symbol: method any(java.lang.Class<com.google.gson.stream.JsonReader>) [ERROR] location: class retrofit2.converter.gson.GsonResponseBodyConverterTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/com.squareup.retrofit2/converter-gson/3.0.0/src/test/java/retrofit2/converter/gson/GsonResponseBodyConverterTest.java:[61,5] cannot find symbol [ERROR] symbol: method when(com.google.gson.stream.JsonToken) [ERROR] location: class retrofit2.converter.gson.GsonResponseBodyConverterTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\AvalonLogger.java,AvalonLoggerTest,compile,other_compile_error,"5] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/AvalonLoggerTest.java:[103,5] method does not override or implement a method from a supertype [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/AvalonLoggerTest.java:[114,5] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\Jdk13LumberjackLogger.java,Jdk13LumberjackLoggerTest,compile,other_compile_error,"le) in org.apache.commons.logging.Log [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-logging: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/Jdk13LumberjackLoggerTest.java:[58,1] org.apache.commons.logging.impl.Jdk13LumberjackLogger is not abstract and does not override abstract method warn(java.lang.Object,java.lang.Throwable) in org.apache.commons.logging.Log [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\LogKitLogger.java,LogKitLoggerTest,compile,cannot_find_symbol,"ing/1.2/src/test/java/org/apache/commons/logging/impl/LogKitLoggerTest.java:[111,9] cannot find symbol [ERROR] symbol: method verifyZeroInteractions(org.apache.log.Logger) [ERROR] location: class org.apache.commons.logging.impl.LogKitLoggerTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/LogKitLoggerTest.java:[118,9] cannot find symbol [ERROR] symbol: method verifyZeroInteractions(org.apache.log.Logger) [ERROR] location: class org.apache.commons.logging.impl.LogKitLoggerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-logging:commons-logging:1.2,org\apache\commons\logging\impl\WeakHashtable.java,WeakHashtableTest,compile,generic_type_mismatch,"llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/WeakHashtableTest.java:[72,22] type org.apache.commons.logging.impl.WeakHashtable does not take parameters [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/commons-logging/commons-logging/1.2/src/test/java/org/apache/commons/logging/impl/WeakHashtableTest.java:[72,72] cannot infer type arguments for org.apache.commons.logging.impl.WeakHashtable [ERROR] reason: cannot use '<>' with non-generic class org.apache.commons.logging.impl.WeakHashtable [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.jsonwebtoken:jjwt-jackson:0.11.2,io\jsonwebtoken\jackson\io\JacksonDeserializer.java,JacksonDeserializerTest,compile,method_signature_mismatch,"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,com.fasterxml.jackson.databind.JsonDeserializer<?>,com.fasterxml.jackson.databind.JsonDeserializer<?>,com.fasterxml.jackson.databind.JsonDeserializer<?>,com.fasterxml.jackson.databind.JsonDeserializer<?>) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] constructor com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.UntypedObjectDeserializer(com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer,boolean) is not applicable [ERROR] (actual and formal argument lists differ in length) [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
io.swagger.core.v3:swagger-annotations:2.2.8,io\swagger\v3\oas\annotations\enums\SecuritySchemeIn.java,SecuritySchemeInTest,compile,access_modifier_error,"ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/io.swagger.core.v3/swagger-annotations/2.2.8/src/test/java/io/swagger/v3/oas/annotations/enums/SecuritySchemeInTest.java:[20,53] value has private access in io.swagger.v3.oas.annotations.enums.SecuritySchemeIn [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/io.swagger.core.v3/swagger-annotations/2.2.8/src/test/java/io/swagger/v3/oas/annotations/enums/SecuritySchemeInTest.java:[25,55] value has private access in io.swagger.v3.oas.annotations.enums.SecuritySchemeIn [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
jakarta.transaction:jakarta.transaction-api:2.0.1,jakarta\transaction\SystemException.java,SystemExceptionTest,compile,cannot_find_symbol,"_sample/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/SystemExceptionTest.java:[20,34] cannot find symbol [ERROR] symbol: method getErrorCode() [ERROR] location: variable exception of type jakarta.transaction.SystemException [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/SystemExceptionTest.java:[28,42] cannot find symbol [ERROR] symbol: method getErrorCode() [ERROR] location: variable exception of type jakarta.transaction.SystemException [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
jakarta.transaction:jakarta.transaction-api:2.0.1,jakarta\transaction\TransactionRequiredException.java,TransactionRequiredExceptionTest,compile,unchecked_exception_not_handled,"/llm-test-generation/libraries_sample/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/TransactionRequiredExceptionTest.java:[15,9] unreported exception jakarta.transaction.TransactionRequiredException; must be caught or declared to be thrown [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/jakarta.transaction/jakarta.transaction-api/2.0.1/src/test/java/jakarta/transaction/TransactionRequiredExceptionTest.java:[29,9] unreported exception jakarta.transaction.TransactionRequiredException; must be caught or declared to be thrown [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-csv:1.8,org\apache\commons\csv\CSVRecord.java,CSVRecordTest,compile,cannot_find_symbol,"s/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVRecordTest.java:[46,25] incompatible types: inference variable U has incompatible bounds [ERROR] equality constraints: java.lang.Integer [ERROR] lower bounds: java.lang.String,T,T [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.apache.commons/commons-csv/1.8/src/test/java/org/apache/commons/csv/CSVRecordTest.java:[48,15] cannot find symbol [ERROR] symbol: method setHeaderMap(java.util.Map<java.lang.String,java.lang.Integer>) [ERROR] location: variable record of type org.apache.commons.csv.CSVRecord [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JLogger.java,SLF4JLoggerTest,compile,missing_import,"ate access in SLF4JLogger [ERROR] C:\Users\minhn\Documents\CSE Year 3\Research Project\llm-test-generation\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerTest.java:[64,30] error: isEnabledFor(Level,Marker) has private access in SLF4JLogger [ERROR] C:\Users\minhn\Documents\CSE Year 3\Research Project\llm-test-generation\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerTest.java:[73,101] error: cannot find symbol [ERROR] symbol: variable DEBUG_INT [ERROR] location: interface Logger [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JLoggerContext.java,SLF4JLoggerContextTest,compile,cannot_find_symbol,"ging\slf4j\SLF4JLoggerContextTest.java:[62,8] error: cannot find symbol [ERROR] symbol: method when(boolean) [ERROR] location: class SLF4JLoggerContextTest [ERROR] C:\Users\minhn\Documents\CSE Year 3\Research Project\llm-test-generation\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JLoggerContextTest.java:[66,8] error: cannot find symbol [ERROR] symbol: method verify(LoggerRegistry<CAP#1>) [ERROR] location: class SLF4JLoggerContextTest [ERROR] where CAP#1 is a fresh type-variable: [ERROR] CAP#1 extends ExtendedLogger from capture of ? extends Logger [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.logging.log4j:log4j-to-slf4j:2.17.2,org\apache\logging\slf4j\SLF4JProvider.java,SLF4JProviderTest,compile,method_signature_mismatch,"ibraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JProviderTest.java:[40,72] error: cannot find symbol [ERROR] symbol: method getLoggerContextFactoryClass() [ERROR] location: variable provider of type SLF4JProvider [ERROR] C:\Users\minhn\Documents\CSE Year 3\Research Project\llm-test-generation\libraries_sample\org.apache.logging.log4j\log4j-to-slf4j\2.17.2\src\test\java\org\apache\logging\slf4j\SLF4JProviderTest.java:[41,60] error: cannot find symbol [ERROR] symbol: method getMdcContextMapClass() [ERROR] location: variable provider of type SLF4JProvider [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.osgi:org.osgi.service.component:1.5.1,org\osgi\service\component\AnyService.java,AnyServiceTest,compile,access_modifier_error,"component: Compilation failure: Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[10,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.osgi/org.osgi.service.component/1.5.1/src/test/java/org/osgi/service/component/AnyServiceTest.java:[15,9] AnyService() has private access in org.osgi.service.component.AnyService [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\HjsonParser.java,HjsonParserTest,compile,method_signature_mismatch,"f type org.hjson.JsonArray [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/HjsonParserTest.java:[43,40] cannot find symbol [ERROR] symbol: method getString() [ERROR] location: variable jsonString of type org.hjson.JsonString [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/HjsonParserTest.java:[52,40] cannot find symbol [ERROR] symbol: method getDouble() [ERROR] location: variable jsonNumber of type org.hjson.JsonNumber [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonArray.java,JsonArrayTest,compile,cannot_find_symbol,"of type org.hjson.JsonArray [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[42,39] cannot find symbol [ERROR] symbol: method getString(int) [ERROR] location: variable jsonArray of type org.hjson.JsonArray [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonArrayTest.java:[43,29] cannot find symbol [ERROR] symbol: method getBoolean(int) [ERROR] location: variable jsonArray of type org.hjson.JsonArray [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonObject.java,JsonObjectTest,compile,syntax_error,"[ERROR] COMPILATION ERROR : [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonObjectTest.java:[19,23] illegal start of expression [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project hjson: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.hjson/hjson/3.0.0/src/test/java/org/hjson/JsonObjectTest.java:[19,23] illegal start of expression [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.hjson:hjson:3.0.0,org\hjson\JsonParser.java,JsonParserTest,structure,structure_error,"missing public class JsonParserTest declaration, missing @Test method annotation"
org.hjson:hjson:3.0.0,org\hjson\JsonValue.java,JsonValueTest,structure,structure_error,"missing public class JsonValueTest declaration, missing @Test method annotation"
