library,source_file,test_class,stage,category,message
commons-cli:commons-cli:1.2,org\apache\commons\cli\OptionValidator.java,OptionValidatorTest,compile,cannot_find_symbol,"ts/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionValidatorTest.java:[27,9] cannot find symbol [ERROR] symbol: variable OptionValidator [ERROR] location: class org.apache.commons.cli.OptionValidatorTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/OptionValidatorTest.java:[32,9] cannot find symbol [ERROR] symbol: variable OptionValidator [ERROR] location: class org.apache.commons.cli.OptionValidatorTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\ParseException.java,ParseExceptionTest,compile,cannot_find_symbol,"hn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/ParseExceptionTest.java:[11,40] cannot find symbol [ERROR] symbol: class ParseException [ERROR] location: class org.apache.commons.cli.ParseExceptionTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/ParseExceptionTest.java:[17,13] cannot find symbol [ERROR] symbol: class ParseException [ERROR] location: class org.apache.commons.cli.ParseExceptionTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\Parser.java,ParserTest,compile,cannot_find_symbol,"s.cli.ParserTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/ParserTest.java:[100,9] cannot find symbol [ERROR] symbol: class CommandLine [ERROR] location: class org.apache.commons.cli.ParserTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/ParserTest.java:[107,9] cannot find symbol [ERROR] symbol: class CommandLine [ERROR] location: class org.apache.commons.cli.ParserTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\PatternOptionBuilder.java,PatternOptionBuilderTest,compile,cannot_find_symbol,"lm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/PatternOptionBuilderTest.java:[55,27] cannot find symbol [ERROR] symbol: variable PatternOptionBuilder [ERROR] location: class org.apache.commons.cli.PatternOptionBuilderTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/PatternOptionBuilderTest.java:[62,13] cannot find symbol [ERROR] symbol: variable PatternOptionBuilder [ERROR] location: class org.apache.commons.cli.PatternOptionBuilderTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\PosixParser.java,PosixParserTest,compile,cannot_find_symbol,"rTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/PosixParserTest.java:[65,9] cannot find symbol [ERROR] symbol: class Options [ERROR] location: class org.apache.commons.cli.PosixParserTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/PosixParserTest.java:[65,31] cannot find symbol [ERROR] symbol: class Options [ERROR] location: class org.apache.commons.cli.PosixParserTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\TypeHandler.java,TypeHandlerTest,compile,cannot_find_symbol," /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/TypeHandlerTest.java:[58,9] cannot find symbol [ERROR] symbol: variable TypeHandler [ERROR] location: class org.apache.commons.cli.TypeHandlerTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/TypeHandlerTest.java:[63,9] cannot find symbol [ERROR] symbol: variable TypeHandler [ERROR] location: class org.apache.commons.cli.TypeHandlerTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\UnrecognizedOptionException.java,UnrecognizedOptionExceptionTest,compile,cannot_find_symbol,"l/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UnrecognizedOptionExceptionTest.java:[30,9] cannot find symbol [ERROR] symbol: class UnrecognizedOptionException [ERROR] location: class org.apache.commons.cli.UnrecognizedOptionExceptionTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UnrecognizedOptionExceptionTest.java:[30,46] cannot find symbol [ERROR] symbol: class UnrecognizedOptionException [ERROR] location: class org.apache.commons.cli.UnrecognizedOptionExceptionTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\Util.java,UtilTest,compile,cannot_find_symbol," org.apache.commons.cli.UtilTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UtilTest.java:[45,61] cannot find symbol [ERROR] symbol: variable Util [ERROR] location: class org.apache.commons.cli.UtilTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/java/org/apache/commons/cli/UtilTest.java:[50,79] cannot find symbol [ERROR] symbol: variable Util [ERROR] location: class org.apache.commons.cli.UtilTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\MissingArgumentException.java,MissingArgumentExceptionTest,compile,generic_type_mismatch,"ies_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/MissingArgumentExceptionTest.java:[16,36] incompatible types: char cannot be converted to java.lang.String [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-cli: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/MissingArgumentExceptionTest.java:[16,36] incompatible types: char cannot be converted to java.lang.String [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\OptionBuilder.java,OptionBuilderTest,compile,cannot_find_symbol,"/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/OptionBuilderTest.java:[14,47] cannot find symbol [ERROR] symbol: method getNumberOfArgs() [ERROR] location: variable opt of type org.apache.commons.cli.Option [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/OptionBuilderTest.java:[58,28] cannot find symbol [ERROR] symbol: method getNumberOfArgs() [ERROR] location: variable opt of type org.apache.commons.cli.Option [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\OptionGroup.java,OptionGroupTest,compile,unchecked_exception_not_handled,"ons/cli/OptionGroupTest.java:[32,30] unreported exception org.apache.commons.cli.AlreadySelectedException; must be caught or declared to be thrown [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:testCompile (default-testCompile) on project commons-cli: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/OptionGroupTest.java:[32,30] unreported exception org.apache.commons.cli.AlreadySelectedException; must be caught or declared to be thrown [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\Parser.java,ParserTest,compile,cannot_find_symbol,"commons.cli.ParserTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/ParserTest.java:[57,29] cannot find symbol [ERROR] symbol: class DefaultParser [ERROR] location: class org.apache.commons.cli.ParserTest [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/ParserTest.java:[65,29] cannot find symbol [ERROR] symbol: class DefaultParser [ERROR] location: class org.apache.commons.cli.ParserTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\PatternOptionBuilder.java,PatternOptionBuilderTest,compile,generic_type_mismatch,"nBuilderTest.java:[43,39] incompatible types: char cannot be converted to java.lang.String [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/PatternOptionBuilderTest.java:[44,38] incompatible types: char cannot be converted to java.lang.String [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/test/org/apache/commons/cli/PatternOptionBuilderTest.java:[45,38] incompatible types: char cannot be converted to java.lang.String [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
commons-cli:commons-cli:1.2,org\apache\commons\cli\TypeHandler.java,TypeHandlerTest,compile,other_compile_error,"get\classes\org\apache\commons\cli\Parser.class [ERROR] Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.11.0:compile (default-compile) on project commons-cli: Compilation failure [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_initial/commons-cli/commons-cli/1.2/src/main/java/org/apache/commons/cli/Parser.java:[34,17] error while writing org.apache.commons.cli.Parser: C:\Users\minhn\Documents\CSE Year 3\Research Project\llm-test-generation\libraries_initial\commons-cli\commons-cli\1.2\target\classes\org\apache\commons\cli\Parser.class [ERROR] [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-exec:1.3,org\apache\commons\exec\DefaultExecutor.java,DefaultExecutorTest,compile,access_modifier_error,"ava/org/apache/commons/exec/DefaultExecutorTest.java:[94,20] org.apache.commons.exec.DefaultExecutorTest.ExceptionThrowingCommandLauncher is not abstract and does not override abstract method exec(org.apache.commons.exec.CommandLine,java.util.Map<java.lang.String,java.lang.String>,java.io.File) in org.apache.commons.exec.launcher.CommandLauncher [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java:[96,9] method does not override or implement a method from a supertype [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
org.apache.commons:commons-exec:1.3,org\apache\commons\exec\DefaultExecutor.java,DefaultExecutorTest,compile,cannot_find_symbol," Compilation failure: [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java:[77,32] incompatible types: java.lang.Integer[] cannot be converted to int[] [ERROR] /C:/Users/minhn/Documents/CSE Year 3/Research Project/llm-test-generation/libraries_sample/org.apache.commons/commons-exec/1.3/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java:[79,9] cannot find symbol [ERROR] symbol: class Field [ERROR] location: class org.apache.commons.exec.DefaultExecutorTest [ERROR] -> [Help 1] [ERROR] [ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch. [ERROR] Re-run Maven using the -X switch to enable full debug logging. [ERROR] [ERROR] For more information about the errors and possible solutions, please read the following articles: [ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoFailureException"
